"","trial_number","trap_number","prawn_id","stage","treatment","abdomen_turgor","abdomen_retraction","leg_movement","leg_retraction","maxilliped_movement","maxilliped_retraction","antenna","eye_turgor","pleopods","mouth","comments","Person","All_id","score"
"826",8,5,107,2,0,1,1,1,1,1,1,0,1,1,1,"","EA","8 - 5 - 107",9
"827",8,5,108,3,90,0,0,1,0,1,0,0,1,0,1,"","EA","8 - 5 - 108",4
"828",8,5,109,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 5 - 109",10
"829",8,5,110,2,0,0,0,1,0,1,0,0,0,0,1,"","EA","8 - 5 - 110",3
"830",8,5,111,2,90,1,1,1,1,1,1,0,1,1,1,"","EA","8 - 5 - 111",9
"831",8,5,112,2,120,1,1,1,1,1,1,0,1,0,0,"","EA","8 - 5 - 112",7
"832",8,5,113,1,30,1,1,1,0,1,1,1,1,1,1,"","EA","8 - 5 - 113",9
"833",8,5,114,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 5 - 114",10
"834",8,5,115,1,30,1,1,1,1,1,1,1,1,0,1,"","EA","8 - 5 - 115",9
"835",8,5,116,1,60,0,0,1,1,1,1,0,1,0,1,"","EA","8 - 5 - 116",6
"836",8,6,117,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 117",10
"837",8,6,118,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 118",10
"838",8,6,119,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 119",10
"839",8,6,120,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 120",10
"840",8,6,121,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 121",10
"841",8,6,122,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 122",10
"842",8,6,123,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 123",10
"843",8,6,124,3,120,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 124",10
"844",8,6,125,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 125",10
"845",8,6,126,1,0,1,0,0,1,1,1,1,1,1,1,"","EA","8 - 6 - 126",8
"846",8,6,127,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 127",10
"847",8,6,128,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 128",10
"848",8,6,129,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 129",10
"849",8,6,130,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 130",10
"850",8,6,131,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 131",10
"851",8,6,132,3,90,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 132",10
"852",8,6,133,2,30,0,0,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 133",8
"853",8,6,134,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 134",10
"854",8,6,135,2,60,1,1,1,1,1,1,0,0,1,1,"","EA","8 - 6 - 135",8
"855",8,6,136,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 136",10
"856",8,6,137,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 137",10
"857",8,6,138,1,0,1,1,1,1,1,1,1,1,0,1,"","EA","8 - 6 - 138",9
"858",8,6,139,1,90,0,0,1,1,1,1,1,1,0,1,"","EA","8 - 6 - 139",7
"859",8,6,140,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 140",10
"860",8,6,141,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 141",10
"861",8,6,142,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 142",10
"862",8,6,143,3,90,0,0,0,0,0,0,0,0,0,0,"","EA","8 - 6 - 143",0
"863",8,6,144,1,0,1,1,1,1,1,1,1,1,0,1,"","EA","8 - 6 - 144",9
"864",8,6,145,2,120,1,1,1,1,1,1,1,0,1,1,"","EA","8 - 6 - 145",9
"865",8,6,146,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 146",10
"866",8,6,147,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 147",10
"867",8,6,148,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 6 - 148",10
"868",7,1,1,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 1 - 1",10
"869",7,1,2,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 1 - 2",10
"870",7,1,3,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 1 - 3",10
"871",7,1,4,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 1 - 4",10
"872",7,1,5,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 1 - 5",10
"873",7,1,6,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 1 - 6",10
"874",7,1,7,2,0,1,0,1,1,1,1,1,1,1,1,"","EA","7 - 1 - 7",9
"875",7,1,8,1,60,1,0,1,1,1,1,1,1,0,1,"","EA","7 - 1 - 8",8
"876",7,1,9,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 1 - 9",10
"877",7,1,10,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 1 - 10",10
"878",7,1,11,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 1 - 11",10
"879",7,1,12,3,90,1,0,1,1,1,1,1,1,0,1,"","EA","7 - 1 - 12",8
"880",7,1,13,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 1 - 13",10
"881",7,1,14,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 1 - 14",10
"882",7,1,15,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 1 - 15",10
"883",7,1,16,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 1 - 16",10
"884",7,2,17,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 17",10
"885",7,2,18,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 18",10
"886",7,2,19,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 19",10
"887",7,2,20,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 20",10
"888",7,2,21,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 21",10
"889",7,2,22,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 22",10
"890",7,2,23,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 23",10
"891",7,2,24,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 24",10
"892",7,2,25,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 25",10
"893",7,2,26,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 26",10
"894",7,2,27,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 27",10
"895",7,2,28,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 28",10
"896",7,2,29,3,120,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 29",10
"897",7,2,30,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 30",10
"898",7,2,31,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 31",10
"899",7,2,32,3,90,1,0,1,1,1,1,1,1,0,1,"","EA","7 - 2 - 32",8
"900",7,2,33,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 33",10
"901",7,2,34,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 34",10
"902",7,2,35,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 35",10
"903",7,2,36,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 36",10
"904",7,2,37,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 37",10
"905",7,2,38,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 2 - 38",10
"906",7,3,39,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 3 - 39",10
"907",7,3,40,1,0,1,1,1,1,1,1,1,1,1,0,"","EA","7 - 3 - 40",9
"908",7,3,41,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 3 - 41",10
"909",7,3,42,3,120,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 3 - 42",10
"910",7,3,43,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 3 - 43",10
"911",7,3,44,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 3 - 44",10
"912",7,3,45,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 3 - 45",10
"913",7,3,46,2,0,1,1,1,1,1,1,1,1,0,1,"","EA","7 - 3 - 46",9
"914",7,3,47,2,120,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 3 - 47",10
"915",7,3,48,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 3 - 48",10
"916",7,3,49,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 3 - 49",10
"917",7,4,50,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 4 - 50",10
"918",7,4,51,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 4 - 51",10
"919",7,4,52,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 4 - 52",10
"920",7,4,53,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 4 - 53",10
"921",7,4,54,1,90,0,0,1,0,1,0,1,1,0,1,"","EA","7 - 4 - 54",5
"922",7,4,55,1,120,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 4 - 55",10
"923",7,4,56,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 4 - 56",10
"924",7,4,57,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 4 - 57",10
"925",7,4,58,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 4 - 58",10
"926",7,4,59,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 4 - 59",10
"927",7,5,60,2,120,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 60",10
"928",7,5,61,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 61",10
"929",7,5,62,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 62",10
"930",7,5,63,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 63",10
"931",7,5,64,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 64",10
"932",7,5,65,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 65",10
"933",7,5,66,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 66",10
"934",7,5,67,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 67",10
"935",7,5,68,1,60,0,0,1,0,0,0,0,1,0,1,"","EA","7 - 5 - 68",3
"936",7,5,69,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 69",10
"937",7,5,70,2,0,1,1,1,1,1,1,1,1,0,1,"","EA","7 - 5 - 70",9
"938",7,5,71,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 71",10
"939",7,5,72,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 72",10
"940",7,5,73,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 73",10
"941",7,5,74,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 74",10
"942",7,5,75,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 75",10
"943",7,5,76,3,90,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 76",10
"944",7,5,77,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 77",10
"945",7,5,78,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 78",10
"946",7,5,79,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 79",10
"947",7,5,80,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 80",10
"948",7,5,81,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 81",10
"949",7,5,82,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 82",10
"950",7,5,83,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 83",10
"951",7,5,84,1,120,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 84",10
"952",7,5,85,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 5 - 85",10
"953",7,5,86,1,30,1,1,1,1,1,1,1,1,0,1,"","EA","7 - 5 - 86",9
"954",7,5,87,1,0,1,0,1,1,1,1,0,1,1,1,"","EA","7 - 5 - 87",8
"955",7,6,88,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 88",10
"956",7,6,89,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 89",10
"957",7,6,90,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 90",10
"958",7,6,91,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 91",10
"959",7,6,92,1,90,1,1,1,1,1,1,0,1,1,1,"","EA","7 - 6 - 92",9
"960",7,6,93,3,120,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 93",10
"961",7,6,94,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 94",10
"962",7,6,95,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 95",10
"963",7,6,96,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 96",10
"964",7,6,97,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 97",10
"965",7,6,98,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 98",10
"966",7,6,99,3,90,1,0,1,1,1,1,1,1,0,1,"","EA","7 - 6 - 99",8
"967",7,6,100,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 100",10
"968",7,6,101,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 101",10
"969",7,6,102,1,120,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 102",10
"970",7,6,103,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 103",10
"971",7,6,104,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 104",10
"972",7,6,105,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","7 - 6 - 105",10
"973",3,1,1,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 1",10
"974",3,1,2,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 2",10
"975",3,1,3,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 3",10
"976",3,1,4,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 4",10
"977",3,1,5,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 5",10
"978",3,1,6,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 6",10
"979",3,1,7,2,30,1,0,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 7",9
"980",3,1,8,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 8",10
"981",3,1,9,1,30,1,0,1,1,1,1,0,1,1,1,"","EA","3 - 1 - 9",8
"982",3,1,10,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 10",10
"983",3,1,11,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 11",10
"984",3,1,12,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 12",10
"985",3,1,13,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 13",10
"986",3,1,14,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 14",10
"987",3,1,15,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 15",10
"988",3,1,16,1,0,1,0,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 16",9
"989",3,1,17,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 17",10
"990",3,1,18,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 18",10
"991",3,1,19,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 19",10
"992",3,1,20,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 20",10
"993",3,1,21,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 21",10
"994",3,1,22,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 22",10
"995",3,1,23,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 1 - 23",10
"996",3,2,24,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 24",10
"997",3,2,25,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 25",10
"998",3,2,26,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 26",10
"999",3,2,27,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 27",10
"1000",3,2,28,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 28",10
"1001",3,2,29,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 29",10
"1002",3,2,30,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 30",10
"1003",3,2,31,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 31",10
"1004",3,2,32,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 32",10
"1005",3,2,33,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 33",10
"1006",3,2,34,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 34",10
"1007",3,2,35,1,30,1,0,1,0,1,0,1,1,0,1,"","EA","3 - 2 - 35",6
"1008",3,2,36,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 36",10
"1009",3,2,37,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 37",10
"1010",3,2,38,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 38",10
"1011",3,2,39,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 39",10
"1012",3,2,40,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 40",10
"1013",3,2,41,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 41",10
"1014",3,2,42,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 42",10
"1015",3,2,43,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 43",10
"1016",3,2,44,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 44",10
"1017",3,2,45,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 45",10
"1018",3,2,46,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 46",10
"1019",3,2,47,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 47",10
"1020",3,2,48,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 48",10
"1021",3,2,49,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 2 - 49",10
"1022",3,3,50,3,60,1,1,1,1,1,1,0,1,1,1,"","EA","3 - 3 - 50",9
"1023",3,3,51,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 51",10
"1024",3,3,52,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 52",10
"1025",3,3,53,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 53",10
"1026",3,3,54,1,0,1,1,1,1,1,1,1,1,0,1,"","EA","3 - 3 - 54",9
"1027",3,3,55,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 55",10
"1028",3,3,56,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 56",10
"1029",3,3,57,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 57",10
"1030",3,3,58,1,30,1,0,1,1,1,1,1,1,0,1,"","EA","3 - 3 - 58",8
"1031",3,3,59,1,60,1,1,1,1,1,1,0,1,1,1,"","EA","3 - 3 - 59",9
"1032",3,3,60,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 60",10
"1033",3,3,61,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 61",10
"1034",3,3,62,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 62",10
"1035",3,3,63,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 63",10
"1036",3,3,64,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 64",10
"1037",3,3,65,1,30,1,0,1,1,1,1,1,1,0,1,"","EA","3 - 3 - 65",8
"1038",3,3,66,1,60,0,0,0,0,0,0,0,0,0,0,"","EA","3 - 3 - 66",0
"1039",3,3,67,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 67",10
"1040",3,3,68,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 68",10
"1041",3,3,69,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 69",10
"1042",3,3,70,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 70",10
"1043",3,3,71,1,30,1,1,1,1,1,1,1,1,0,1,"","EA","3 - 3 - 71",9
"1044",3,3,72,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 72",10
"1045",3,3,73,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 73",10
"1046",3,3,74,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 74",10
"1047",3,3,75,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 75",10
"1048",3,3,76,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 3 - 76",10
"1049",3,4,77,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 77",10
"1050",3,4,78,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 78",10
"1051",3,4,79,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 79",10
"1052",3,4,80,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 80",10
"1053",3,4,81,1,30,0,0,0,0,0,0,0,0,0,0,"dead","EA","3 - 4 - 81",0
"1054",3,4,82,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 82",10
"1055",3,4,83,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 83",10
"1056",3,4,84,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 84",10
"1057",3,4,85,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 85",10
"1058",3,4,86,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 86",10
"1059",3,4,87,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 87",10
"1060",3,4,88,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 88",10
"1061",3,4,89,3,60,1,1,1,1,1,1,1,1,0,1,"","EA","3 - 4 - 89",9
"1062",3,4,90,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 90",10
"1063",3,4,91,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 91",10
"1064",3,4,92,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 92",10
"1065",3,4,93,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 93",10
"1066",3,4,94,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 94",10
"1067",3,4,95,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 95",10
"1068",3,4,96,1,60,1,0,1,1,1,1,1,1,0,1,"","EA","3 - 4 - 96",8
"1069",3,4,97,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 97",10
"1070",3,4,98,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 98",10
"1071",3,4,99,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 99",10
"1072",3,4,100,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 100",10
"1073",3,4,101,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 101",10
"1074",3,4,102,2,90,0,0,0,0,0,0,0,0,0,0,"","EA","3 - 4 - 102",0
"1075",3,4,103,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 103",10
"1076",3,4,104,1,60,1,1,1,1,1,1,1,1,1,0,"","EA","3 - 4 - 104",9
"1077",3,4,105,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 105",10
"1078",3,4,106,1,90,1,1,1,1,1,1,0,1,0,1,"","EA","3 - 4 - 106",8
"1079",3,4,107,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 107",10
"1080",3,4,108,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 4 - 108",10
"1081",3,5,109,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 109",10
"1082",3,5,110,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 110",10
"1083",3,5,111,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 111",10
"1084",3,5,112,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 112",10
"1085",3,5,113,3,30,1,1,1,1,1,1,1,1,0,1,"","EA","3 - 5 - 113",9
"1086",3,5,114,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 114",10
"1087",3,5,115,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 115",10
"1088",3,5,116,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 116",10
"1089",3,5,117,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 117",10
"1090",3,5,118,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 118",10
"1091",3,5,119,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 119",10
"1092",3,5,120,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 120",10
"1093",3,5,121,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 121",10
"1094",3,5,122,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 122",10
"1095",3,5,123,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 123",10
"1096",3,5,124,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 124",10
"1097",3,5,125,3,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 125",10
"1098",3,5,126,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 126",10
"1099",3,5,127,3,30,1,0,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 127",9
"1100",3,5,128,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 128",10
