trial_number,trap_number,prawn_id,stage,treatment,abdomen_turgor,abdomen_retraction,leg_movement,leg_retraction,maxilliped_movement,maxilliped_retraction,antenna,eye_turgor,pleopods,mouth,comments
8,4,65,2,30,1,1,1,1,1,1,1,1,1,,
8,4,66,3,0,1,1,1,1,1,1,1,1,1,,
8,4,67,1,30,1,1,1,1,1,1,1,1,1,,
8,4,68,2,0,1,1,1,1,1,1,1,1,1,,
8,4,69,2,0,1,1,1,1,1,1,1,1,1,,
8,4,70,1,120,1,1,1,1,1,1,1,1,1,,
8,4,71,1,30,0,0,0,0,0,0,0,1,0,1,
8,4,72,2,0,1,1,1,1,1,1,1,1,1,,
8,4,73,1,60,0,0,0,0,0,0,0,0,0,1,
8,4,74,3,0,1,1,1,1,1,1,0,1,0,1,
8,4,75,3,30,1,1,1,1,1,1,0,1,0,1,
8,4,76,1,0,1,1,1,1,1,1,1,1,1,,
8,4,77,1,60,1,1,1,1,1,1,1,1,1,,
8,4,78,3,60,1,1,1,1,1,1,1,1,1,,
8,4,79,3,0,1,1,1,1,1,1,1,1,1,,
8,4,80,1,30,0,0,1,0,1,0,0,1,0,1,
8,4,81,2,0,0,0,1,1,1,1,1,1,0,1,
8,4,82,1,30,1,1,1,1,1,1,1,1,1,,
8,4,83,2,30,1,1,1,1,1,1,1,1,1,,
8,4,84,1,0,1,1,1,1,1,1,1,1,0,1,
8,4,85,3,30,1,1,1,1,1,1,1,1,1,1,
8,4,86,3,0,1,1,1,1,1,1,1,1,1,1,
8,4,87,2,120,1,1,1,1,1,1,1,1,1,1,
8,5,88,1,0,1,1,1,1,1,1,1,1,1,1,
8,5,89,3,0,1,1,1,1,1,1,1,1,1,1,
8,5,90,3,0,1,1,1,1,1,1,1,1,1,1,
8,5,91,3,60,1,1,1,1,1,1,1,1,1,1,
8,5,92,3,60,1,1,1,1,1,1,1,1,0,1,
8,5,93,2,0,1,1,1,1,1,1,1,1,1,1,
8,5,94,1,120,0,0,1,1,1,1,1,1,0,1,
8,5,95,1,0,1,1,1,1,1,1,1,1,1,1,
8,5,96,3,90,1,0,1,1,1,1,1,1,0,1,
8,5,97,1,0,1,1,1,1,1,1,1,1,1,1,
8,5,98,1,90,1,1,1,1,1,1,1,1,1,1,
8,5,99,1,30,1,1,1,1,1,1,1,1,1,1,
8,5,100,2,30,0,0,1,1,1,1,1,1,0,1,
8,5,101,1,0,1,1,1,1,1,1,0,1,1,1,
8,5,102,2,30,1,1,1,1,1,1,1,1,1,1,
8,5,103,1,0,0,0,1,0,1,0,0,1,0,1,
8,5,104,2,0,1,1,1,1,1,1,1,1,0,1,
8,5,105,2,60,1,1,1,1,1,1,1,1,1,1,
8,5,106,2,60,1,1,1,1,1,1,1,1,1,1,
8,5,107,2,0,1,1,1,1,1,1,0,1,1,1,
8,5,108,3,90,0,0,1,0,1,0,0,1,0,1,
8,5,109,3,0,1,1,1,1,1,1,1,1,1,1,
8,5,110,2,0,0,0,1,0,1,0,0,0,0,1,
8,5,111,2,90,1,1,1,1,1,1,0,1,1,1,
8,5,112,2,120,1,1,1,1,1,1,0,1,0,0,
8,5,113,1,30,1,1,1,0,1,1,1,1,1,1,
8,5,114,1,60,1,1,1,1,1,1,1,1,1,1,
8,5,115,1,30,1,1,1,1,1,1,1,1,0,1,
8,5,116,1,60,0,0,1,1,1,1,0,1,0,1,
8,6,117,2,30,1,1,1,1,1,1,1,1,1,1,
8,6,118,1,0,1,1,1,1,1,1,1,1,1,1,
8,6,119,3,0,1,1,1,1,1,1,1,1,1,1,
8,6,120,2,0,1,1,1,1,1,1,1,1,1,1,
8,6,121,3,0,1,1,1,1,1,1,1,1,1,1,
8,6,122,3,0,1,1,1,1,1,1,1,1,1,1,
8,6,123,1,30,1,1,1,1,1,1,1,1,1,1,
8,6,124,3,120,1,1,1,1,1,1,1,1,1,1,
8,6,125,1,0,1,1,1,1,1,1,1,1,1,1,
8,6,126,1,0,1,0,0,1,1,1,1,1,1,1,
8,6,127,1,0,1,1,1,1,1,1,1,1,1,1,
8,6,128,1,30,1,1,1,1,1,1,1,1,1,1,
8,6,129,1,0,1,1,1,1,1,1,1,1,1,1,
8,6,130,1,30,1,1,1,1,1,1,1,1,1,1,
8,6,131,2,90,1,1,1,1,1,1,1,1,1,1,
8,6,132,3,90,1,1,1,1,1,1,1,1,1,1,
8,6,133,2,30,0,0,1,1,1,1,1,1,1,1,
8,6,134,3,30,1,1,1,1,1,1,1,1,1,1,
8,6,135,2,60,1,1,1,1,1,1,0,0,1,1,
8,6,136,3,0,1,1,1,1,1,1,1,1,1,1,
8,6,137,3,0,1,1,1,1,1,1,1,1,1,1,
8,6,138,1,0,1,1,1,1,1,1,1,1,0,1,
8,6,139,1,90,0,0,1,1,1,1,1,1,0,1,
8,6,140,2,60,1,1,1,1,1,1,1,1,1,1,
8,6,141,3,0,1,1,1,1,1,1,1,1,1,1,
8,6,142,3,60,1,1,1,1,1,1,1,1,1,1,
8,6,143,3,90,0,0,0,0,0,0,0,0,0,0,
8,6,144,1,0,1,1,1,1,1,1,1,1,0,1,
8,6,145,2,120,1,1,1,1,1,1,1,0,1,1,
8,6,146,2,60,1,1,1,1,1,1,1,1,1,1,
8,6,147,1,30,1,1,1,1,1,1,1,1,1,1,
8,6,148,3,30,1,1,1,1,1,1,1,1,1,1,
7,1,1,3,0,1,1,1,1,1,1,1,1,1,1,
7,1,2,2,0,1,1,1,1,1,1,1,1,1,1,
7,1,3,1,30,1,1,1,1,1,1,1,1,1,1,
7,1,4,3,60,1,1,1,1,1,1,1,1,1,1,
7,1,5,1,60,1,1,1,1,1,1,1,1,1,1,
7,1,6,1,0,1,1,1,1,1,1,1,1,1,1,
7,1,7,2,0,1,0,1,1,1,1,1,1,1,1,
7,1,8,1,60,1,0,1,1,1,1,1,1,0,1,
7,1,9,2,90,1,1,1,1,1,1,1,1,1,1,
7,1,10,3,0,1,1,1,1,1,1,1,1,1,1,
7,1,11,3,0,1,1,1,1,1,1,1,1,1,1,
7,1,12,3,90,1,0,1,1,1,1,1,1,0,1,
7,1,13,1,0,1,1,1,1,1,1,1,1,1,1,
7,1,14,2,60,1,1,1,1,1,1,1,1,1,1,
7,1,15,1,0,1,1,1,1,1,1,1,1,1,1,
7,1,16,3,30,1,1,1,1,1,1,1,1,1,1,
7,2,17,2,0,1,1,1,1,1,1,1,1,1,1,
7,2,18,2,0,1,1,1,1,1,1,1,1,1,1,
7,2,19,1,30,1,1,1,1,1,1,1,1,1,1,
7,2,20,3,30,1,1,1,1,1,1,1,1,1,1,
7,2,21,3,30,1,1,1,1,1,1,1,1,1,1,
7,2,22,1,90,1,1,1,1,1,1,1,1,1,1,
7,2,23,1,0,1,1,1,1,1,1,1,1,1,1,
7,2,24,2,60,1,1,1,1,1,1,1,1,1,1,
7,2,25,1,60,1,1,1,1,1,1,1,1,1,1,
7,2,26,1,30,1,1,1,1,1,1,1,1,1,1,
7,2,27,1,0,1,1,1,1,1,1,1,1,1,1,
7,2,28,1,0,1,1,1,1,1,1,1,1,1,1,
7,2,29,3,120,1,1,1,1,1,1,1,1,1,1,
7,2,30,1,0,1,1,1,1,1,1,1,1,1,1,
7,2,31,3,0,1,1,1,1,1,1,1,1,1,1,
7,2,32,3,90,1,0,1,1,1,1,1,1,0,1,
7,2,33,2,0,1,1,1,1,1,1,1,1,1,1,
7,2,34,1,60,1,1,1,1,1,1,1,1,1,1,
7,2,35,2,0,1,1,1,1,1,1,1,1,1,1,
7,2,36,2,90,1,1,1,1,1,1,1,1,1,1,
7,2,37,2,60,1,1,1,1,1,1,1,1,1,1,
7,2,38,1,90,1,1,1,1,1,1,1,1,1,1,
7,3,39,3,60,1,1,1,1,1,1,1,1,1,1,
7,3,40,1,0,1,1,1,1,1,1,1,1,1,0,
7,3,41,1,30,1,1,1,1,1,1,1,1,1,1,
7,3,42,3,120,1,1,1,1,1,1,1,1,1,1,
7,3,43,2,30,1,1,1,1,1,1,1,1,1,1,
7,3,44,2,90,1,1,1,1,1,1,1,1,1,1,
7,3,45,2,0,1,1,1,1,1,1,1,1,1,1,
7,3,46,2,0,1,1,1,1,1,1,1,1,0,1,
7,3,47,2,120,1,1,1,1,1,1,1,1,1,1,
7,3,48,1,90,1,1,1,1,1,1,1,1,1,1,
7,3,49,1,0,1,1,1,1,1,1,1,1,1,1,
7,4,50,3,0,1,1,1,1,1,1,1,1,1,1,
7,4,51,3,0,1,1,1,1,1,1,1,1,1,1,
7,4,52,1,0,1,1,1,1,1,1,1,1,1,1,
7,4,53,1,90,1,1,1,1,1,1,1,1,1,1,
7,4,54,1,90,0,0,1,0,1,0,1,1,0,1,
7,4,55,1,120,1,1,1,1,1,1,1,1,1,1,
7,4,56,1,0,1,1,1,1,1,1,1,1,1,1,
7,4,57,2,30,1,1,1,1,1,1,1,1,1,1,
7,4,58,2,30,1,1,1,1,1,1,1,1,1,1,
7,4,59,1,0,1,1,1,1,1,1,1,1,1,1,
7,5,60,2,120,1,1,1,1,1,1,1,1,1,1,
7,5,61,3,30,1,1,1,1,1,1,1,1,1,1,
7,5,62,2,60,1,1,1,1,1,1,1,1,1,1,
7,5,63,1,30,1,1,1,1,1,1,1,1,1,1,
7,5,64,3,0,1,1,1,1,1,1,1,1,1,1,
7,5,65,1,30,1,1,1,1,1,1,1,1,1,1,
7,5,66,2,0,1,1,1,1,1,1,1,1,1,1,
7,5,67,3,0,1,1,1,1,1,1,1,1,1,1,
7,5,68,1,60,0,0,1,0,0,0,0,1,0,1,
7,5,69,2,60,1,1,1,1,1,1,1,1,1,1,
7,5,70,2,0,1,1,1,1,1,1,1,1,0,1,
7,5,71,1,30,1,1,1,1,1,1,1,1,1,1,
7,5,72,1,30,1,1,1,1,1,1,1,1,1,1,
7,5,73,1,30,1,1,1,1,1,1,1,1,1,1,
7,5,74,3,60,1,1,1,1,1,1,1,1,1,1,
7,5,75,2,0,1,1,1,1,1,1,1,1,1,1,
7,5,76,3,90,1,1,1,1,1,1,1,1,1,1,
7,5,77,2,60,1,1,1,1,1,1,1,1,1,1,
7,5,78,1,30,1,1,1,1,1,1,1,1,1,1,
7,5,79,1,0,1,1,1,1,1,1,1,1,1,1,
7,5,80,2,60,1,1,1,1,1,1,1,1,1,1,
7,5,81,1,60,1,1,1,1,1,1,1,1,1,1,
7,5,82,2,30,1,1,1,1,1,1,1,1,1,1,
7,5,83,2,90,1,1,1,1,1,1,1,1,1,1,
7,5,84,1,120,1,1,1,1,1,1,1,1,1,1,
7,5,85,3,0,1,1,1,1,1,1,1,1,1,1,
7,5,86,1,30,1,1,1,1,1,1,1,1,0,1,
